,label,strang_fact,text
4278,1.0,,Акция «Бонус за автоплатёж» от «МегаФона»: удобно и выгодно #МегаФон http://t.co/SkHY9iWRS8
4279,-1.0,,"RT @RussianNewsline: ""МТС-Украина"" прекратил обслуживание абонентов в Севастополе: В Севастополе в ночь на среду были отключены от ... http…"
4280,-1.0,,@somehowonce @fuckysebastopol мтс украина вырубили
4281,-1.0,,"В крыму отключили МТС. Так что, теперь можете только мне писать :("
4282,-1.0,a few labels,"@poskachina_vika мтс акаары багайы , лучше вообще поменяй на мегафон , говорят там интернет хороший"
4283,0.0,,"@kiddy_loud, если Вы не согласны с начислениями, то напишите, пожалуйста, Ваш номер, ФИО владельца и период списания. ^АВ #МТС"
4284,-1.0,,"@Beeline_RUS скажите, есть ли наносим в офисе на Бирюзова? Дозвониться же, как всегда, никуда невозможно."
4285,-1.0,,"В Крыму отключили ""МТС Украина"", народ строит очереди за российскими операторами.) #керчь http://t.co/y8fD0P8Xpn"
4286,0.0,,Терминалы банка «Уралсиб» в Свердловской области оснащены SIM-картами «МегаФона» http://t.co/Nv1qzwbnXI
4287,0.0,,@NastyaBilash странно) в Киеве наоборот никого с мтс не знаю) лайв у всех
4288,-1.0,,RT @APonukalov: МТС-Украина нужно срочно лишать лицензии http://t.co/YhNkxEzvFU #репліка #рашагудбай #связь #мобильники #дерусификация
4289,0.0,a few labels,@NastyaBilash а у нас мегафон и теле 2 в основном (сужу по своим контактам)
4290,-1.0,,"Билайн, как же ты меня бесишь"
4291,-1.0,,"«У компании сейчас нет доступа к своему оборудованию в Крыму», – сообщили в сервисном центре МТС"
4292,-1.0,,"Без связи ""МТС-Украина"" - большинство городов Крыма"
4293,-1.0,,"#судак Сегодня Судак остался без укр. МТС.  Кто-то этого хотел,  кто-то это получил. http://t.co/gGirIxLubA"
4294,1.0,,"Компания ""МегаФон"" улучшила качество связи и мобильного интернета специально к началу Всероссийского фестиваля авторской песни ""Гринла..."
4295,0.0,,"8 августа «МегаФон» приглашает всех в «МегаПарк» с 5D-гонками на космолетах, мячом-роботом и другими инновационными аттракционами. Кульмина"
4296,-1.0,,В Симферополе отключился украинский МТС
4297,-1.0,,В Крыму полностью пропала связь «МТС-Украина» http://t.co/rnEHAIuC4m via @sharethis
4298,0.0,a few labels,"Tele2, альтернативный оператор мобильной связи, и «Ростелеком», национальный оператор связи, объявляют о закрытии второго этапа сделки по и"
4299,1.0,,Beeline Business стал единым оператором для ООО «ЛУКОЙЛ Узбекистан»... http://t.co/UNuaVTBnyP
4300,1.0,,"#Ростелеком #Татарстан подключил 4-тыс. пользователя #ИнтерактивноеТВ. Им стал житель #Челны
http://t.co/cJo3zY5WGz http://t.co/3YW0bY4myD"
4301,1.0,,@VedomostiTech Там теперь работает МТС-Краснодар как в домашнем регионе
4302,0.0,a few labels,"Tele2 и ""Ростелеком"" завершили создание нового сотового оператора:  http://t.co/3nhzHBqiW4"
4303,1.0,,"""Мегафон"" начал тестировать 130 км нового оптоволокна в РО http://t.co/wjMOJDYBnz"
4304,-1.0,,МТС умер. Интернет на телефоне умер. Сплошное разочарование :(
4305,-1.0,,RT @Anton_Fener: Связь на мтс пропала
4306,1.0,,"@arakybar Мы видим, что вопрос уже решен при диалоге со специалистом. #билайн"
4307,0.0,,Как пополнить счёт в кредит tele2 http://t.co/igpOqP70Q4
4308,-1.0,,"""МТС-Украина"" прекратил обслуживание абонентов в Севастополе: В Севастополе в ночь на 6 августа были отключены от... http://t.co/q6JVsKO58J"
4309,-1.0,,"@Don0r ну а вот из британии показывает картинку, а с ростелика просто вместо девиантарта всего заглушка"
4310,-1.0,,"В Севастополе «МТС-Украина» прекратил работу - 
&amp;#1042; ... - &amp;#1042; ... - http://t.co/Pa3VmNZmbd http://t.co/2gWwvECx4b"
4311,-1.0,,«МТС Украина» отключает Крым #Android #Twitter
4312,0.0,,RT @Tele2_Omsk: Tele2 - новый федеральный оператор! http://t.co/MoMYrznQCF
4313,1.0,,"RT @Tele2_Omsk: После сделки Tele2 стал оказывать услуги связи в&gt;60 регионах, получил лицензии 2G/3G во всех федеральных округах и 4G-лицен…"
4314,0.0,a few labels,"&amp;quot;Ростелеком&amp;quot; и &amp;quot;Tele2 Россия&amp;quot; закрыли второй этап сделки по интеграции мобильных активов, завершив юридические процедур"
4315,-1.0,,"RT @crimeainform: Оператор ""МТС Украина"" прекратил обслуживание абонентов в Севастополе http://t.co/H5Ar3DXFi5"
4316,0.0,a few labels,Ростелеком и Tele2
4317,-1.0,,@ru_mts В мобильном ТВ больше не будет канала Наш Футбол? Придется отказываться от Ваших услуг :(
4318,0.0,a few labels,Ростелеком и Tele2 Россия завершили слияние сотовых активов
4319,1.0,,"Не верю, что говорю это, но спасибо тебе, Мегафон, что не закрыл доступ в DA."
4320,-1.0,,"В атриуме не работает 3g от мегафона, хер знает почему.("
4321,0.0,a few labels,Ростелеком и Tele2 завершили создание мобильного СП - http://t.co/DdFvkUa8K4
4322,-1.0,,В Крыму МТС Украина обещают отключить в течении двух суток http://t.co/LFQZkEXcY1 #crimea
4323,0.0,,"@owlie_ooh_ooh, если не затруднит, отправьте нам следующую информацию: http://t.co/9Kk1u5CHrU. Проведем проверку начислений. ^НМ #МТС"
4324,0.0,a few labels,"@Beeline_RUS подключите ХМАО,не дайте мегафону съесть аудиторию!"
4325,0.0,,"ВНИМАНИЕ! ОПРОС! Друзья! Для тех, у кого РОСТЕЛЕКОМ! … … … …"
4326,-1.0,,#новости Оператор МТС-Украина отключен в Крыму: @dailysmi_net Об этом сообщает Крым.Реалии. На отсутствие... http://t.co/Y6LWgAifqh #СМИ
4327,0.0,a few labels,RT @Tele2Russia: Tele2 и Ростелеком объявили о завершении создания нового федерального сотового оператора http://t.co/iJ09RrNdeo
4328,-1.0,,“@Anonim_ykt14: ростелеком опять началось ._.”жи есть в натуре
4329,0.0,,На базе Tele2 создан новый федеральный сотовый оператор http://t.co/I4U0PMMkYA
4330,0.0,a few labels,"Tele2 и «Ростелеком» завершили создание нового сотового оператора: Компании Tele2 и ""Ростелеком"" закончили соз... http://t.co/nfE9Ej07Vk"
4331,-1.0,,"Связь оператора ""МТС-Украина"" пропала по всему Крыму"
4332,0.0,,На базе Tele2 создан новый федеральный сотовый оператор http://t.co/sDbwMEUUWR
4333,-1.0,,В Керчи перестал работать украинский МТС #hardware #internet
4334,0.0,,Пополнение счета билайн http://t.co/zpkDZkbu08
4335,0.0,,RT @lentaruofficial: На базе Tele2 создан новый федеральный сотовый оператор: http://t.co/NzaWR9wOsu
4336,0.0,,На базе Tele2 создан новый федеральный сотовый оператор http://t.co/9v9XhaDc2g То есть и в Москве теперь будет?
4337,-1.0,,"@ru_mts прошу прощения, проблема неразрешима?"
4338,0.0,a few labels,«Ростелеком» и Tele2 завершили создание оператора сотовой связи http://t.co/HvG8yNYio9
4339,0.0,,"@carpogoryanin Например, свой вопрос Вы можете задать в СМС, отправленном на 0500 (с номера Мегафон)."
4340,0.0,a few labels,Ростелеком и Tele2 завершили создание мобильного СП » Юридическая консультация http://t.co/4CKNNX7Irv
4341,-1.0,,"Ну и обслуживание в корпоративном отделе @MegaFonUral , невежды......"
4342,0.0,a few labels,«Ростелеком» и Tele2 завершили создание оператора сотовой связи #Android #Twitter
4343,1.0,,"Клиенты «Билайн» смогут делить мобильный интернет: Клиенты ""Билайн"" смогут делить интернет-трафик своего смарт... http://t.co/nL4h1YngcP"
4344,1.0,,"Клиенты «Билайн» смогут делить мобильный интернет: Клиенты ""Билайн"" смогут делить интернет-трафик своего смарт... http://t.co/wiroNYfqdr"
4345,0.0,,"@slavyanka_river, можете отправить информацию нам в личные сообщения или на blogs@mts.ru. ^НМ #МТС"
4346,-1.0,,Связь МТС исчезла во всем Крыму: У компании нет доступа к оборудованию #Google #Apple
4347,0.0,a few labels,Tele2 и «Ростелеком» завершили слияние мобильных активов — Рамблер-Новости http://t.co/MV7ZsSj4D2
4348,0.0,a few labels,«Ростелеком» и Tele2 завершили создание оператора сотовой связи
4349,0.0,,"#Коломойский хочет национализировать #МТС-Украина за ""пособничество России""
http://t.co/rzlAmqJRtF http://t.co/hokUnsdFwO"
4350,0.0,a few labels,RT @Vedomosti: Ростелеком и Tele2 завершили создание мобильного СП http://t.co/iXAhhRaSUw
4351,-1.0,,"Со специалистами ""МТС Украина"" в Крыму нет связи. Фото: vkurse.ua  ""МТС Украина"" по независящем от компании причинам лишена технической воз"
4352,-1.0,,Выручка «Вымпелкома» во II квартале снизилась на 7% http://t.co/XqxEhhIx1P
4353,0.0,,Как занять деньги у мегафона 200 руб
4354,0.0,,В управлении связи Севастополя прокомментировали отсутствие связи МТС-Украина - Крым http://t.co/igJO0y1v8G
4355,-1.0,,RT @PolitNavigator: Свежие новости : Работа МТС-Украина прекращена и в Севастополе http://t.co/Hd0t4V1wtQ
4356,1.0,,Tele2 представляет удобный роуминг-калькулятор для планирования затрат на сотовую связь за границей.Сервис поможет спланировать стоимость и
4357,0.0,,«МТС Украина» хочет восстановить связь в Крыму с помощью других операторов: Сотовый оператор «МТС Украина» обр... http://t.co/VgHS6Ev5LQ
4358,0.0,,"@GregGregox, если недостаточно трафика по опции ""Интернет-Mini"", то можно  добавить другую услугу: http://t.co/CTHNBxA6k1. ^АВ #МТС"
4359,-1.0,,Весь Крым отключили от «МТС-Украина» http://t.co/nKvSmSFg9P
4360,0.0,a few labels,http://t.co/M1jIwMfwkZ Ростелеком и Tele2 Россия завершили слияние сотовых активов
4361,1.0,,"Стратегия Билайн в области digital-среде - внедрение лучших мировых практик. 10,2 млн пользователей нового Личного кабинета / #beeline"
4362,-1.0,,"RT @rushhta: В Крыму отключили МТС Украина. На очереди свет Украина, вода Украина, продукты Украина. Дорогие крымчане-новороссы, кушайте га…"
4363,0.0,,"RT @KFM936: ""МТС Украина"" намерена организовать технический роуминг для восстановления своих услуг в Крыму"
4364,-1.0,,«Ростелеком» забирает людей у своего ключевого подрядчика по ИТ в здравоохранении
4365,0.0,,На базе Tele2 создан новый федеральный сотовый оператор http://t.co/hwmI7t3VCZ
4366,0.0,,"@explosiveuk, если ситуация сохраняется, то напишите, пожалуйста, подробности, указав данные как здесь: http://t.co/ETLqGM3mUP. ^АВ #МТС"
4367,1.0,,"@temachkin Ай, простите, палец промахнулся! ;) #билайн"
4368,1.0,,"Компания ""Мобильные ТелеСистемы"" (МТС) сообщила о запуске в коммерческую эксплуатацию сети 4G (LTE) в Республике Бурятия. Сети ""четвертого"
4369,1.0,,"в 75% филиалов @Beeline_RUS в регионах, компания занимает 1 или 2 место на рынке / 2q2014"
4370,0.0,,RT @kugewyrymeh: СМИ: «Мегафон» и «Норникель» перевели средства в гонконгский доллар
4371,1.0,,"@votetosamoe кстати, мегафоновский LTE на айпадке просто летает."
4372,1.0,,Ростелеком переходит на электронную доставку счетов авансовым абонентам
4373,0.0,,"RT @makars: Команда Коломойского хочет национализировать «Укртелеком», МТС и «Киевстар» http://t.co/zMrwHFFHo3 http://t.co/czpO6jKZLa"
4374,-1.0,,В Керчи прекратил работать украинский оператор МТС
4375,-1.0,,что МТС делает на первом месте в актуальных Украины?
4376,1.0,,"Упростили набор опций, добились снижения оттока на пакетных тарифах, ввели уникальную возможность расшаривания интернета @Beeline_RUS"
4377,0.0,,"@megafonru например вот это:
Hужны дeньгu?
3аймы быстро, чeстно
3вонuтe 88005554464 - Дeньгu будут!"
4378,0.0,,#Интернет #Медиа Уход МТС из Крыма – политически разумное решение http://t.co/6cWNIFN1TE
4379,,label is None,"""Можно не только перестать ""шпарить клиента"", но и денег заработать"" зажигает @avpopovskiy  по поводу международного роуминга @Beeline_RUS"
4380,,label is None,надо прост как мне и посоветовали поставить мегафон на будильник и тогда жизнь станет прям правильной
4381,-1.0,,"Упс, накладочка вышла, только мтс перестал работать, остальные операторы пока работают."
4382,0.0,a few labels,"«Ростелеком» и Tele2 завершили создание оператора сотовой связи: Компаниями Tele2 и ""Ростелеком"" завершены работы по созданию нового ..."
4383,0.0,a few labels,#sledui «Ростелеком» и Tele2 завершили создание оператора сотовой связи
4384,0.0,a few labels,«Ростелеком» и Tele2 завершили создание оператора сотовой связи  #новости
4385,0.0,a few labels,«Ростелеком» и Tele2 завершили создание оператора сотовой связи  - #новости
4386,0.0,a few labels,«Ростелеком» и Tele2 завершили создание оператора сотовой связи  #followback #follow
4387,0.0,a few labels,«Ростелеком» и Tele2 завершили создание оператора сотовой связи  #Новости #news
4388,0.0,a few labels,«Ростелеком» и Tele2 завершили создание оператора сотовой связи  ?
4389,0.0,a few labels,«Ростелеком» и Tele2 завершили создание оператора сотовой связи  ...
4390,,label is None,На первой паре волк в тельняшке орёт в мегафон.
4391,-1.0,a few labels,@eldarmurtazin @SPotresov вовремя избавился от Билайна и МТС 1 в пассиве 1 контракт
4392,-1.0,,Сегодня утром жители Севастополя не могут ни до кого дозвониться. Абоненты МТС-Украины остались без связи. Нет сигнала сотовой сети. Пробле
4393,,label is None,"Пишут, что DeviantArt уже заблокирован у Билайна.
Зашла с телефона, все ок. О_о"
4394,1.0,,@_Beeline_kz здорово! А интернет дома тоже без комиссии?
4395,0.0,a few labels,RT @03_ppm: Ростелеком и Tele2
4396,0.0,,#ЧитайМеняАяТебя «МТС-Украина» просит коллег организовать технический роуминг в Крыму
4397,0.0,,«МТС-Украина» просит коллег организовать технический роуминг в Крыму
4398,1.0,,RT @synejywomas: «Мегафон» подключает своих клиентов к лучшему европейскому мобильному интернету
4399,1.0,,"Корпорация «Ростелеком» анонсировала старт больших работ по развитию системы связи в столице Ямала. По итогам стройки, которая пройдет в тр"
4400,0.0,,"Позвонил в тех.поддержку Билайн.
Я ЖЕ ГОВОРИЛ ЧТО ЭТО ССАНОЕ КАФЕ МНЕ ПРОВОД ПЕРЕРЕЗАЛО, СУКИ"
4401,-1.0,,"а, и да, у нас же крымские власти отключили #мтс. Сам #мтс на своем сайте обещает восстановить связь, но боюсь, ему просто не дадут."
4402,-1.0,,RT @Lana_mem: В городе не работает МТС 2 неделю. И не обещают. Пошел ажиотаж на пакеты Лайф. Между прочим Лайт это компания Астелит  - тот …
4403,0.0,a few labels,RT @lina__leto: Ростелеком и Tele2 Россия завершили слияние сотовых активов
4404,0.0,,"""МТС-Украина"" просит коллег помочь организовать технический роуминг в Крыму (1) http://t.co/tHFD6gHczW"
4405,0.0,,#читаешьменячитаютебя Это точно. Был недавно на пресске Билайна в качестве журналиста и встретил там upsya )
4406,0.0,,у мегафона есть безлимитный инет в роуминга? о_О
4407,-1.0,,063 1185319 новый номер!!!!!!! МТС не работает в Крыму!!!!
4408,0.0,,Zaletchikya «МТС-Украина» обратилась к другим операторам для восстановления связи в Крыму
4409,-1.0,,"Компания ""МТС-Украина"" заявляет, что связь в Крыму отключила не она.В компании &amp;quot;МТС-Украина&amp;quot; заявляют, что отключение ее сети в К"
4410,0.0,a few labels,#компьютеры «Ростелеком» и Tele2 завершили создание совместного сотового оператора #читаю #ru_ff
4411,0.0,,"Завершено создание нового федерального сотового оператора: Москва – Tele2, альтернативный оператор мобильной с... http://t.co/ZypJ0OWUkP"
4412,0.0,a few labels,"«Ростелеком» и Tele2 завершили создание совместного сотового оператора: Представители ""Ростелеком"" и ""Tele2... http://t.co/nXryKHCog1"
4413,0.0,,"Завершена сделка по созданию в России четвертого федерального сотового оператора Tele2. Компания была сформирована из активов ""Tele2 Россия"
4414,0.0,,"@ManOfDeterminat, мы не обладаем информацией по данному вопросу. ^АВ #МТС"
4415,0.0,,RT @YuryMihalich: После 22 000 км путешествий по  #РоссиЯ ЖЖивой Сергей ДолЯ  и antoniojarosso  #ростелеком #exprussia http://t.co/KZFWrIQb…
4416,1.0,,"Компания VimpelСom, которая владеет торговой маркой «Билайн», сообщила о чистой прибыли за второй квартал в $100 млн. Об этом говорится в р"
4417,0.0,,"#RETWEET Москва, 6 августа. ""МТС Украина"", сеть которой перестала работать в Крыму в ночь на среду, обратилась к украинским оператора..."
4418,0.0,a few labels,«Ростелеком» и Tele2 завершили создание совместного сотового оператора
4419,0.0,,"""МТС Украина"" попросила украинских операторов организовать техроуминг в Крыму: МОСКВА, 6 августа. /ИТАР-ТАСС/.... http://t.co/BqzqyT8b3W"
4420,0.0,,#Безлимитка от 200 рублей #tele2 #rufollowback #followback #rt http://t.co/ffAW2mFu80
4421,0.0,,Как взять кредит на tele2 http://t.co/y0L4RuTit3
4422,-1.0,,"В Крыму полностью исчезла связь ""МТС-Украина"" (112)"
4423,-1.0,,"МТС-Украина знает, кто виноват в отсутствии связи? #Крым
http://t.co/FaCmaBmcNM http://t.co/am0jeh2lVq"
4424,-1.0,,"Мтс ахуели, отключили в Крыму связь. Долбоны"
4425,-1.0,,"СДОХНИ ТУПОЙ МЕГАФОН ТВАРИНА БЛЯДОНОСНАЯ Я ХОЧУ ИНТЕРНЕТ
ТЫ ОБО МНЕ ПОДУМАЛ СУКА ИЛИН ЕТ"
4426,1.0,,"Слышали ли вы о том, что Nokia обогнала по продажам iPhone в РФ?
Скорее всего это произошло из-за пиара и выгодных предложений МТС и др."
4427,0.0,,"#МТС #Украина обратилась к другим украинским операторам,чтобы восстановить связь в Крыму http://t.co/Ks7uZoB9Sc
#санкции #Крым #ДНР #США #ЕС"
4428,0.0,,"""МТС Украина"" попросила украинских операторов, работающих в Крыму, организовать техроуминг для восстановления... http://t.co/ZI24akrLsw"
4429,-1.0,,Отключение абонентов в Крыму стало неожиданностью для «МТС Украина» http://t.co/tV5uQlmS9T
4430,1.0,,взял себе #мтс . Вроде работает:)
4431,1.0,,@_abloud @Beeline_RUS вам спасибо)
4432,-1.0,,Выручка Вымпелкома во втором квартале снизилась на 7 процентов
4433,1.0,,#компьютеры 5 правил комфортного роуминга от «МегаФона» #читаю #ru_ff
4434,0.0,,#компьютеры «МТС-Украина» обратилась к другим операторам для восстановления связи в Крыму #читаю #ru_ff
4435,0.0,,#билайн  мвахаха http://t.co/4cRI26eKkb
4436,0.0,,"Компания МТС-Украина обратилась за помощью к другим украинским сотовым операторам для того, чтобы восстановить связь на территории Крыма. В"
4437,0.0,,"Друзья, есть у кого Мегафон? / Буквально на пару дней"
4438,-1.0,,"Друзья, у кого-нибудь ловит 4G Мегафон в Москве и области #RT"
4439,-1.0,,"#всеновости В Крыму полностью исчезла связь ""МТС-Украина"": Мобильный оператор обратился к коллегам за... http://t.co/gRxCOJuI7h #сейчас"
4440,0.0,,До скольки салон мтс работает?
4441,0.0,,МегаФон и Alcatel Onetouch представляют новый смартфон POP S7
4442,0.0,a few labels,"""Ростелеком"" объявил о закрытии второго завершающего этапа сделки с ""Tele2 Россия"" по созданию нового федерального мобильного оператора. По"
4443,0.0,a few labels,"RT @_abloud: @Beeline_RUS @myslobodin В ответ на инициативы МТС в области GPON в Москве, Билайн вводит предложения фикс. ШПД со скоростями …"
4444,0.0,a few labels,«Ростелеком» и Tele2 завершили создание совместного предприятия. Компании закрыли второй этап сделки по интеграции мобильных активов. Акцио
4445,-1.0,,"Аксенов: власти Крыма непричастны к отключению связи ""МТС Украина"""
4446,0.0,,"""МТС Украина"" заявляет, что принимает все меры для возобновления связи в Крыму #Севастополь
http://t.co/bcyd89w0lS http://t.co/rKCoqulUiL"
4447,0.0,,«МТС Украина» просит организовать техроуминг в Крыму
4448,0.0,,"«МТС Украина» просит организовать техроуминг в Крыму: Компания ""МТС Украина"" обратилась к украинским мобильным... http://t.co/Gam0i2616R"
4449,0.0,a few labels,Ростелеком и Tele2 завершили создание мобильного СП
4450,-1.0,,"Компания «МТС-Украина» заявляет, что связь в Крыму отключила не она http://t.co/oEPWFTY4Sv"
4451,0.0,,Компания «МТС... http://t.co/eMx89WEoGo
4452,-1.0,,RT @HromadskeRadio: В Крыму полностью отключили мобильную связь МТС Украина. Мобильный оператор МТС Украина перестал работать по... http://…
4453,0.0,,"#ff_ru Линии оптической связи (ростелеком, транстелеком), государственные релейки (если еще действуют)"
4454,1.0,,"И здесь организаторы выражают огромную благодарность мобильному оператору ""Билайн""."
4455,0.0,,Tele2 запустила викторину о путешествиях по России
4456,-1.0,,RT @krymkomtv: «МТС Украина» лишилась сетевого управления над объектами связи Крыма http://t.co/rG7g9BgwDd
4457,-1.0,,Власти Крыма не отключали оператора «МТС-Украина»
4458,0.0,,МТС-Украина попытается вернуться в Крым | Крым | Вести http://t.co/I5RKL3xngc с помощью @twitterapi
4459,,label is None,"МТС появился в Славянске, но исчез по всей Луганской ..."
4460,0.0,,"КАК ЗВОНИТЬ ПО-РУССКИ? ПРОВЕРЯЕМ СВЯЗЬ МТС В КРЫМУ! / Сейчас ходит информация, что с 5 августа все украинские .. http://t.co/qhfRxgnI0o"
4461,0.0,,МТС просит других операторов поделиться сетями в Крыму
4462,-1.0,,"В МТС-Украина подчеркивают, что не отказывались от работы в Крыму, а перебои со связью на полуострове объясняют внешним влиянием."
4463,0.0,a few labels,"ОАО ""Ростелеком"" и Tele2 завершили создание мобильного СП."
4464,0.0,,Жители Севастополя смогут пользоваться сим-картами МТС только на территории Украины
4465,-1.0,,"В Симферополе продолжается ажиотаж, связанный с отключением «МТС-Украина», продавцы поднимают цены на пакеты: ... http://t.co/01HxOKpuZ7"
4466,-1.0,,Крымский банк свои проблемы скинул на МТС
4467,-1.0,,Крымский банк свои проблемы скинул на МТС  #hitech #компьютер
4468,-1.0,,#iPhone #android Крымский банк свои проблемы скинул на МТС  #iPad #Samsung
4469,1.0,,"RT @XyevayaYalta: Ялта, очереди за новыми симками, а на набережной все ""рекомендуют МТС"". http://t.co/2rhzZzucHI"
4470,0.0,,"@ManOfDeterminat,&gt; предоставляются с привлечением роуминговых партнеров, по домашним тарифам Краснодарского края. ^АВ #МТС"
4471,0.0,,Коломойский хочет наложить лапу на провайдеров МТС и Киевстар  http://t.co/6EoZzRHmvT #хунта #олигархат #постукраина
4472,-1.0,,"@Perevalsk_UA @islamou40 @Perevalshchyna У меня родня в #Фащевка ,связи с ними нет уже неделю #МТС бля.Вот думаю как добраться"
4473,0.0,,Власти Крыма не предпринимали никаких силовых действий в отношении имущества оператора мобильной связи МТС-Украина. Такой комментарий сегод
4474,1.0,,# «Мегафон» запустил в Смоленске сеть 4G+
4475,-1.0,,"В Енакиево исчезла мобильная связь оператора LIFE. Ранее исчез и МТС,"
4476,,label is None,"ПРОДАМ МАНЕЖ-КРОВАТЬ Capella Tobi   Б/У 450 000 руб.Р-Н СУВОРОВА, ТЕЛ. (033) 686 13 81 МТС / Кровать-манеж предназ.. http://t.co/AeAxShhBxf"
4477,-1.0,,"RT @mrCrimea: МТС отключает в Крыму МТС, все идут, стоят на жаре в очереди и снова покупают МТС, который отключил МТС. 

#крымчанетерпилы"
4478,1.0,,«Мегафон» запустил в Смоленске сеть 4G+ http://t.co/0lhfaAXm0S #новости
4479,-1.0,,"Осторожно ! Сайт отслеживания посылок! Услуга подключается очень шустро, потом 20р в день. @eldarmurtazin @megafonru http://t.co/AFzCsxVhc4"
4480,-1.0,,"у моей второй половины сегодня день ре. и он же сам позвонил мне, чтобы я его поздравила. потому что в деревне #мегафон не ловит:("
4481,-1.0,,Че за хуйню мне мтс наподключал?
4482,-1.0,,(Новости Крыма) Мобильный оператор «МТС Украина» до сих пор не может восстановить сетевое подключение для крымских абонентов. Компания лиши
4483,0.0,,"RT @hajunisibyd: ""Норникель"" и ""Мегафон"" выбирают гонконгский доллар"
4484,0.0,,"МТС просит других операторов поделиться сетями в Крыму: В МТС-Украина подчеркивают, что не отказывались от раб... http://t.co/1tdms6NCvS"
4485,0.0,,"МТС просит других операторов поделиться сетями в Крыму: В МТС-Украина подчеркивают, что не отказывались от раб... http://t.co/pwNhsq2QzB"
4486,0.0,,МТС-Украина обратилась за помощью к другим операторам в Крыму
4487,-1.0,,@iTasig @HuSnizhne так связь глушат? на сайте МТС написано. что нет электричества и повреждено оборудование
4488,1.0,,RT @honeart: @wylsacom интернет от #мегафон работает даже на iPad без 3G)) http://t.co/izsLl4mvK3
4489,1.0,,#Интернет #Медиа «Мегафон» запустил в Смоленске сеть 4G+ http://t.co/oeBdK0cKaY
4490,0.0,,"@pashich_ssd, в любом call-центре бывают ""часы пик"", когда очень много абонентов пытается одновременно дозвониться &gt;&gt; ^АВ #МТС"
4491,0.0,,На базе Tele2 создан новый федеральный сотовый оператор #Android #Twitter
4492,0.0,,"@pashich_ssd, уточните, пожалуйста, адрес салона, в который Вы обращались, дату визита, подробное описание ситуации, Ваш конт.№. ^АВ #МТС"
4493,-1.0,,RT @VitalijMonyukin: МТС в Симферополе отключили якобы из-за аварии
4494,-1.0,,"Возмущённые отключением оператора &amp;quot;МТС-Украина&amp;quot; в Крыму, жители штурмуют представительства МТС, требуя пояснить на каком основани"
4495,,label is None,"@caliburn13 @KinshoMokuroku я в регионе, ярославская область, ростелеком. В целом девиант заработал, а на ""тех"" картинках заглушка вылезает."
4496,-1.0,,"Украинский оператор мобильной связи &amp;quot;МТС-Украина&amp;quot; сообщил, что отключение абонентов в Симферополе связано с тем, что компания лиш"
4497,0.0,,"@lexandrGurkin, уточните, пожалуйста, когда был звонок, о котором идет речь. ^АВ #МТС"
4498,1.0,,"RT @HuSnizhne: В Снежном проклюнулся МТС.
Звоните."
4499,1.0,,"""Билайн"" запустил сеть LTE в Тамбове и Мичуринске http://t.co/lYcIENzXak сайт @igadget_in_ua"
4500,0.0,,@beshkenadze МТС
4501,-1.0,,"Казанский разработчик медицинских информационных систем КИР может лишиться нескольких десятков сотрудников. При поддержке ""Ростелекома"", чь"
4502,0.0,,#rufollowme Финансовые и операционные итоги 2 квартала 2014 года российского «ВымпелКом Лтд.»: Б... http://t.co/UqxWwOrrXS #rufollowback
4503,-1.0,,"RT @_Pushistiy_: Полосочки есть, а вызов не идет, сразу ""Бииип"" и все. #Донецк #МТС"
4504,-1.0,,@skhakirov @ostro_v пишут в Донецке тоже #Донецк МТС не работает
4505,0.0,,"Компания &amp;laquo;МегаФон&amp;raquo; совместно сMediaTekи Alcatel Onetouch, представили смартфон POPS7, поддерживающий сети LTE. Устройство стало"
4506,-1.0,,Также отсутсвует связь #МТС в Ясиноватой
4507,-1.0,,"Пользователи соц.сетей сообщают об отсутствии связи МТС в #Донецк, #Мариуполь, #Макеевка, #Славянск,... http://t.co/I5UdHJdARw"
4508,0.0,,@RenatGukov Спасибо за уточнение! Приняли в работу. #билайн
4509,-1.0,,"RT @fuckysebastopol: Д.Полонский,недоминистр связи Крыма,ему (и всем родсвенникам до 5-го колена) Крымчане должны быть ""благодарны"" за МТС …"
4510,0.0,,"Компания &amp;quot;МТС Украина&amp;quot; обратилась к украинским мобильным операторам c просьбой помочь организовать технический роуминг, сообщает"
4511,0.0,,На базе Tele2 создан новый федеральный сотовый оператор
4512,-1.0,,"RT @Donbass_Forces: Над #Донецк`ом в течении десятка минут летал самолёт-разведчик, ПВО  #ДНР молчит, в городе пропала связь МТС. Киевстар …"
4513,-1.0,,Класс. Глушат связь в Донецке. МТС
4514,-1.0,,"Во временно оккупированном Крыму полностью отключен оператор мобильной связи &amp;quot;МТС-Украина&amp;quot;. Как сообщают местные СМИ, проблемы со"
4515,-1.0,,http://t.co/FgZbKLOBci Выручка Вымпелкома во втором квартале снизилась на 7 процентов
4516,-1.0,,@tombreadley @sitemaidan российского МТС симки. И эта компания у нас ещё работает??
4517,1.0,,"МТС предлагает покупателям смартфонов Lenovo три месяца безлимитов, - пресс-релиз. 
Киев, Украина &amp;ndash; Оператор мобильной связи &amp;laquo;"
4518,1.0,,RT @vikson_tw: Як же ж я люблю рекламу МТС з Вакарчуком)))
4519,-1.0,,Для «МТС-Украина» стало неожиданностью отключение абонентов в&amp;#8230;
